video,miss_rate,bin,miss_frac
0754,0.2995,63,0.0
0754,0.2995,64,0.0
0754,0.2995,65,0.0
0754,0.2995,66,0.0
0754,0.2995,67,0.0
0754,0.2995,68,0.0
0754,0.2995,69,0.0
0754,0.2995,70,0.0
0754,0.2995,71,0.0
0754,0.2995,72,0.0
0754,0.2995,73,0.0
0754,0.2995,74,0.0
0754,0.2995,75,0.0
0754,0.2995,76,0.0
0754,0.2995,77,0.0
0754,0.2995,78,0.0
0754,0.2995,79,0.0
0754,0.2995,80,0.0
0754,0.2995,81,0.0
0754,0.2995,82,0.0
0754,0.2995,83,0.0
0754,0.2995,84,0.0
0754,0.2995,85,0.0
0754,0.2995,86,0.0
0754,0.2995,87,0.0
0754,0.2995,88,0.0
0754,0.2995,89,0.0
0754,0.2995,90,0.0
0754,0.2995,91,0.0
0754,0.2995,92,0.0
0754,0.2995,93,0.0
0754,0.2995,94,0.0
0754,0.2995,95,0.0
0754,0.2995,96,0.0
0754,0.2995,97,0.0
0754,0.2995,98,0.0
0754,0.2995,99,0.0
0754,0.2995,100,0.0
0754,0.2995,101,0.0
0754,0.2995,102,0.0
0754,0.2995,103,0.0
0754,0.2995,104,0.0
0754,0.2995,105,0.0
0754,0.2995,106,0.0
0754,0.2995,107,0.0
0754,0.2995,108,0.0
0754,0.2995,109,0.0
0754,0.2995,110,0.0
0754,0.2995,111,0.0
0754,0.2995,112,0.0
0754,0.2995,113,0.0
0754,0.2995,114,0.0
0754,0.2995,115,0.0
0754,0.2995,116,0.0
0754,0.2995,117,0.0
0754,0.2995,118,0.0
0754,0.2995,119,0.0
0754,0.2995,120,0.0
0754,0.2995,121,0.0
0754,0.2995,122,0.0
0754,0.2995,123,0.0
0754,0.2995,124,0.0
0754,0.2995,125,0.0
0754,0.2995,126,0.0
0754,0.2995,127,0.0
0754,0.2995,128,0.0
0754,0.2995,129,0.0
0754,0.2995,130,0.0
0754,0.2995,131,0.0
0754,0.2995,132,0.0
0754,0.2995,133,0.0
0754,0.2995,134,0.0
0754,0.2995,135,0.0
0754,0.2995,136,0.0
0754,0.2995,137,0.0
0754,0.2995,138,0.0
0754,0.2995,139,0.0
0754,0.2995,140,0.0
0754,0.2995,141,0.0
0754,0.2995,142,0.0
0754,0.2995,143,0.0
0754,0.2995,144,0.0
0754,0.2995,145,0.0
0754,0.2995,146,0.0
0754,0.2995,147,0.0
0754,0.2995,148,0.0
0754,0.2995,149,0.125
0754,0.2995,150,1.0
0754,0.2995,151,0.5714
0754,0.2995,152,0.25
0754,0.2995,153,0.375
0754,0.2995,154,0.625
0754,0.2995,155,0.875
0754,0.2995,156,0.75
0754,0.2995,157,1.0
0754,0.2995,158,1.0
0754,0.2995,159,1.0
0754,0.2995,160,1.0
0754,0.2995,161,1.0
0754,0.2995,162,1.0
0754,0.2995,163,1.0
0754,0.2995,164,1.0
0754,0.2995,165,1.0
0754,0.2995,166,1.0
0754,0.2995,167,1.0
0754,0.2995,168,1.0
0754,0.2995,169,1.0
0754,0.2995,170,1.0
0754,0.2995,171,1.0
0754,0.2995,172,1.0
0754,0.2995,173,1.0
0754,0.2995,174,1.0
0754,0.2995,175,1.0
0754,0.2995,176,0.7143
0754,0.2995,177,0.75
0754,0.2995,178,0.125
0754,0.2995,179,1.0
0754,0.2995,180,0.375
0754,0.2995,181,0.0
0754,0.2995,182,0.0
0754,0.2995,183,0.75
0754,0.2995,184,0.125
0754,0.2995,185,0.625
0754,0.2995,186,1.0
0754,0.2995,187,1.0
0754,0.2995,188,1.0
0754,0.2995,189,1.0
0754,0.2995,190,1.0
0754,0.2995,191,1.0
0754,0.2995,192,1.0
0754,0.2995,193,1.0
0754,0.2995,194,1.0
0754,0.2995,195,1.0
0754,0.2995,196,1.0
0754,0.2995,197,1.0
0754,0.2995,198,1.0
0754,0.2995,199,0.125
0754,0.2995,200,0.0
0754,0.2995,201,0.0
0754,0.2995,202,0.0
0754,0.2995,203,0.0
0754,0.2995,204,0.0
0754,0.2995,205,0.0
0754,0.2995,206,0.0
0754,0.2995,207,0.0
0754,0.2995,208,0.0
0754,0.2995,209,0.0
0754,0.2995,210,0.0
0754,0.2995,211,0.0
0754,0.2995,212,0.0
0754,0.2995,213,0.0
0754,0.2995,214,0.0
0754,0.2995,215,0.0
0754,0.2995,216,0.0
0754,0.2995,217,0.0
0754,0.2995,218,0.0
0754,0.2995,219,0.0
0754,0.2995,220,0.0
0754,0.2995,221,0.0
0754,0.2995,222,0.0
0754,0.2995,223,0.0
0754,0.2995,224,0.0
0754,0.2995,225,0.0
0754,0.2995,226,0.0
0754,0.2995,227,0.0
0754,0.2995,228,0.0
0754,0.2995,229,0.0
0754,0.2995,230,0.0
0754,0.2995,231,0.0
0754,0.2995,232,0.0
0754,0.2995,233,0.0
0754,0.2995,234,0.0
0754,0.2995,235,0.0
0754,0.2995,236,0.0
0754,0.2995,237,0.0
0754,0.2995,238,0.0
0754,0.2995,239,0.0
0754,0.2995,240,0.0
0754,0.2995,241,0.0
0754,0.2995,242,0.0
0754,0.2995,243,0.0
0754,0.2995,244,0.0
0754,0.2995,245,0.0
0754,0.2995,246,0.0
0754,0.2995,247,0.0
0754,0.2995,248,0.0
0754,0.2995,249,0.0
0754,0.2995,250,0.0
0754,0.2995,251,0.0
0754,0.2995,252,0.0
0754,0.2995,253,0.0
0754,0.2995,254,0.0
0754,0.2995,255,0.0
0754,0.2995,256,0.0
0754,0.2995,257,0.0
0754,0.2995,258,0.0
0754,0.2995,259,0.0
0754,0.2995,260,0.0
0754,0.2995,261,0.0
0754,0.2995,262,0.0
0754,0.2995,263,0.0
0754,0.2995,264,0.0
0754,0.2995,265,0.0
0754,0.2995,266,0.0
0754,0.2995,267,0.0
0754,0.2995,268,0.0
0754,0.2995,269,0.0
0754,0.2995,270,0.0
0754,0.2995,271,0.0
0754,0.2995,272,0.0
0754,0.2995,273,0.0
0754,0.2995,274,0.0
0754,0.2995,275,0.0
0754,0.2995,276,0.0
0754,0.2995,277,0.0
0754,0.2995,278,0.0
0754,0.2995,279,0.0
0754,0.2995,280,0.0
0754,0.2995,281,0.0
0754,0.2995,282,0.0
0754,0.2995,283,0.0
0754,0.2995,284,0.0
0754,0.2995,285,0.0
0754,0.2995,286,0.0
0754,0.2995,287,0.0
0754,0.2995,288,0.0
0754,0.2995,289,0.0
0754,0.2995,290,0.0
0754,0.2995,291,0.0
0754,0.2995,292,0.0
0754,0.2995,293,0.0
0754,0.2995,294,0.0
0754,0.2995,295,0.0
0754,0.2995,296,0.0
0754,0.2995,297,0.0
0754,0.2995,298,0.0
0754,0.2995,299,0.0
0754,0.2995,300,0.0
0754,0.2995,301,0.625
0754,0.2995,302,1.0
0754,0.2995,303,1.0
0754,0.2995,304,1.0
0754,0.2995,305,1.0
0754,0.2995,306,1.0
0754,0.2995,307,0.875
0754,0.2995,308,0.75
0754,0.2995,309,0.8571
0754,0.2995,310,0.875
0754,0.2995,311,0.625
0754,0.2995,312,1.0
0754,0.2995,313,0.625
0754,0.2995,314,0.0
0754,0.2995,315,0.0
0754,0.2995,316,0.0
0754,0.2995,317,0.0
0754,0.2995,318,0.0
0754,0.2995,319,0.0
0754,0.2995,320,0.0
0754,0.2995,321,0.0
0754,0.2995,322,0.0
0754,0.2995,323,0.0
0754,0.2995,324,0.0
0754,0.2995,325,0.0
0754,0.2995,326,0.0
0754,0.2995,327,0.0
0754,0.2995,328,0.0
0754,0.2995,329,0.0
0754,0.2995,330,0.0
0754,0.2995,331,0.0
0754,0.2995,332,0.0
0754,0.2995,333,0.0
0754,0.2995,334,0.0
0754,0.2995,335,0.0
0754,0.2995,336,0.0
0754,0.2995,337,0.0
0754,0.2995,338,0.0
0754,0.2995,339,0.0
0754,0.2995,340,0.0
0754,0.2995,341,0.0
0754,0.2995,342,0.0
0754,0.2995,343,0.0
0754,0.2995,344,0.0
0754,0.2995,345,0.0
0754,0.2995,346,0.0
0754,0.2995,347,0.0
0754,0.2995,348,0.125
0754,0.2995,349,0.25
0754,0.2995,350,0.125
0754,0.2995,351,0.0
0754,0.2995,352,0.375
0754,0.2995,353,0.2857
0754,0.2995,354,0.5
0754,0.2995,355,0.0
0754,0.2995,356,0.0
0754,0.2995,357,0.0
0754,0.2995,358,0.0
0754,0.2995,359,0.0
0754,0.2995,360,0.0
0754,0.2995,361,0.0
0754,0.2995,362,0.0
0754,0.2995,363,0.0
0754,0.2995,364,0.0
0754,0.2995,365,0.0
0754,0.2995,366,0.0
0754,0.2995,367,0.0
0754,0.2995,368,0.0
0754,0.2995,369,0.0
0754,0.2995,370,0.0
0754,0.2995,371,0.0
0754,0.2995,372,0.0
0754,0.2995,373,0.0
0754,0.2995,374,0.0
0754,0.2995,375,0.0
0754,0.2995,376,0.0
0754,0.2995,377,0.875
0754,0.2995,378,0.7143
0754,0.2995,379,0.0
0754,0.2995,380,0.0
0754,0.2995,381,0.75
0754,0.2995,382,1.0
0754,0.2995,383,1.0
0754,0.2995,384,0.4286
0754,0.2995,385,0.125
0754,0.2995,386,0.0
0754,0.2995,387,0.0
0754,0.2995,388,0.0
0754,0.2995,389,0.0
0754,0.2995,390,0.0
0754,0.2995,391,0.0
0754,0.2995,392,0.0
0754,0.2995,393,0.0
0754,0.2995,394,0.0
0754,0.2995,395,0.0
0754,0.2995,396,0.0
0754,0.2995,397,0.0
0754,0.2995,398,0.0
0754,0.2995,399,0.0
0754,0.2995,400,0.0
0754,0.2995,401,0.75
0754,0.2995,402,0.125
0754,0.2995,403,0.0
0754,0.2995,404,0.25
0754,0.2995,405,0.25
0754,0.2995,406,0.0
0754,0.2995,407,0.5
0754,0.2995,408,1.0
0754,0.2995,409,0.875
0754,0.2995,410,0.0
0754,0.2995,411,0.0
0754,0.2995,412,0.0
0754,0.2995,413,0.0
0754,0.2995,414,0.0
0754,0.2995,415,0.0
0754,0.2995,416,0.0
0754,0.2995,417,0.0
0754,0.2995,418,0.25
0754,0.2995,419,0.0
0754,0.2995,420,0.0
0754,0.2995,421,0.25
0754,0.2995,422,0.0
0754,0.2995,423,0.0
0754,0.2995,424,0.0
0754,0.2995,425,0.0
0754,0.2995,426,0.0
0754,0.2995,427,0.0
0754,0.2995,428,0.0
0754,0.2995,429,0.0
0754,0.2995,430,0.0
0754,0.2995,431,0.0
0754,0.2995,432,0.0
0754,0.2995,433,0.0
0754,0.2995,434,0.0
0754,0.2995,435,0.0
0754,0.2995,436,0.0
0754,0.2995,437,0.0
0754,0.2995,438,0.0
0754,0.2995,439,0.0
0754,0.2995,440,0.0
0754,0.2995,441,0.0
0754,0.2995,442,0.0
0754,0.2995,443,0.0
0754,0.2995,444,0.0
0754,0.2995,445,0.0
0754,0.2995,446,0.0
0754,0.2995,447,0.0
0754,0.2995,448,0.0
0754,0.2995,449,0.0
0754,0.2995,450,0.0
0754,0.2995,451,0.0
0754,0.2995,452,0.0
0754,0.2995,453,0.0
0754,0.2995,454,0.0
0754,0.2995,455,0.0
0754,0.2995,456,0.0
0754,0.2995,457,0.0
0754,0.2995,458,0.0
0754,0.2995,459,0.0
0754,0.2995,460,0.0
0754,0.2995,461,0.0
0754,0.2995,462,0.0
0754,0.2995,463,0.0
0754,0.2995,464,0.0
0754,0.2995,465,0.0
0754,0.2995,466,0.0
0754,0.2995,467,0.0
0754,0.2995,468,0.0
0754,0.2995,469,0.0
0754,0.2995,470,0.0
0754,0.2995,471,0.0
0754,0.2995,472,0.0
0754,0.2995,473,0.0
0754,0.2995,474,0.0
0754,0.2995,475,0.0
0754,0.2995,476,0.0
0754,0.2995,477,0.0
0754,0.2995,478,0.625
0754,0.2995,479,1.0
0754,0.2995,480,0.5
0754,0.2995,481,0.0
0754,0.2995,482,0.0
0754,0.2995,483,0.0
0754,0.2995,484,0.0
0754,0.2995,485,0.0
0754,0.2995,486,0.0
0754,0.2995,487,0.0
0754,0.2995,488,0.0
0754,0.2995,489,0.625
0754,0.2995,490,0.125
0754,0.2995,491,0.0
0754,0.2995,492,0.0
0754,0.2995,493,0.75
0754,0.2995,494,0.875
0754,0.2995,495,0.125
0754,0.2995,496,0.0
0754,0.2995,497,0.0
0754,0.2995,498,0.0
0754,0.2995,499,0.0
0754,0.2995,500,0.625
0754,0.2995,501,1.0
0754,0.2995,502,0.375
0754,0.2995,503,0.0
0754,0.2995,504,0.0
0754,0.2995,505,0.0
0754,0.2995,506,0.0
0754,0.2995,507,0.0
0754,0.2995,508,0.0
0754,0.2995,509,0.0
0754,0.2995,510,0.0
0754,0.2995,511,0.0
0754,0.2995,512,0.0
0754,0.2995,513,0.0
0754,0.2995,514,0.0
0754,0.2995,515,0.0
0754,0.2995,516,0.0
0754,0.2995,517,0.0
0754,0.2995,518,0.0
0754,0.2995,519,0.0
0754,0.2995,520,0.0
0754,0.2995,521,0.0
0754,0.2995,522,0.0
0754,0.2995,523,0.0
0754,0.2995,524,0.0
0754,0.2995,525,0.0
0754,0.2995,526,0.0
0754,0.2995,527,0.0
0754,0.2995,528,0.0
0754,0.2995,529,0.0
0754,0.2995,530,0.0
0754,0.2995,531,0.0
0754,0.2995,532,0.0
0754,0.2995,533,0.0
0754,0.2995,534,0.0
0754,0.2995,535,0.0
0754,0.2995,536,0.0
0754,0.2995,537,0.0
0754,0.2995,538,0.0
0754,0.2995,539,0.0
0754,0.2995,540,0.0
0754,0.2995,541,0.0
0754,0.2995,542,0.0
0754,0.2995,543,0.0
0754,0.2995,544,0.0
0754,0.2995,545,0.0
0754,0.2995,546,0.0
0754,0.2995,547,0.0
0754,0.2995,548,0.0
0754,0.2995,549,0.0
0754,0.2995,550,0.0
0754,0.2995,551,0.0
0754,0.2995,552,0.0
0754,0.2995,553,0.0
0754,0.2995,554,0.0
0754,0.2995,555,0.0
0754,0.2995,556,0.0
0754,0.2995,557,0.0
0754,0.2995,558,0.0
0754,0.2995,559,0.0
0754,0.2995,560,0.0
0754,0.2995,561,0.0
0754,0.2995,562,0.0
0754,0.2995,563,0.0
0754,0.2995,564,0.0
0754,0.2995,565,0.0
0754,0.2995,566,0.0
0754,0.2995,567,0.0
0754,0.2995,568,0.0
0754,0.2995,569,0.0
0754,0.2995,570,0.0
0754,0.2995,571,0.0
0754,0.2995,572,0.0
0754,0.2995,573,0.0
0754,0.2995,574,0.0
0754,0.2995,575,0.125
0754,0.2995,576,0.0
0754,0.2995,577,0.0
0754,0.2995,578,0.0
0754,0.2995,579,0.0
0754,0.2995,580,0.0
0754,0.2995,581,0.0
0754,0.2995,582,0.0
0754,0.2995,583,0.0
0754,0.2995,584,0.0
0754,0.2995,585,0.0
0754,0.2995,586,0.0
0754,0.2995,587,0.0
0754,0.2995,588,0.0
0754,0.2995,589,0.0
0754,0.2995,590,0.0
0754,0.2995,591,0.0
0754,0.2995,592,0.0
0754,0.2995,593,0.1429
0754,0.2995,594,1.0
0754,0.2995,595,1.0
0754,0.2995,596,1.0
0754,0.2995,597,0.625
0754,0.2995,598,0.0
0754,0.2995,599,0.0
0754,0.2995,600,0.0
0754,0.2995,601,0.0
0754,0.2995,602,0.0
0754,0.2995,603,0.0
0754,0.2995,604,0.0
0754,0.2995,605,0.2857
0754,0.2995,606,0.0
0754,0.2995,607,0.375
0754,0.2995,608,0.25
0754,0.2995,609,0.0
0754,0.2995,610,0.0
0754,0.2995,611,0.0
0754,0.2995,612,0.0
0754,0.2995,613,0.0
0754,0.2995,614,0.0
0754,0.2995,615,0.25
0754,0.2995,616,0.0
0754,0.2995,617,0.0
0754,0.2995,618,0.0
0754,0.2995,619,0.0
0754,0.2995,620,0.0
0754,0.2995,621,0.0
0754,0.2995,622,0.0
0754,0.2995,623,0.0
0754,0.2995,624,0.0
0754,0.2995,625,0.0
0754,0.2995,626,0.125
0754,0.2995,627,0.0
0754,0.2995,628,0.875
0754,0.2995,629,1.0
0754,0.2995,630,1.0
0754,0.2995,631,1.0
0754,0.2995,632,1.0
0754,0.2995,633,0.0
0754,0.2995,634,0.0
0754,0.2995,635,0.0
0754,0.2995,636,0.0
0754,0.2995,637,0.0
0754,0.2995,638,0.0
0754,0.2995,639,0.0
0754,0.2995,640,0.0
0754,0.2995,641,0.0
0754,0.2995,642,0.0
0754,0.2995,643,0.0
0754,0.2995,644,0.0
0754,0.2995,645,0.0
0754,0.2995,646,0.0
0754,0.2995,647,0.0
0754,0.2995,648,0.0
0754,0.2995,649,0.0
0754,0.2995,650,0.0
0754,0.2995,651,0.0
0754,0.2995,652,0.0
0754,0.2995,653,0.0
0754,0.2995,654,0.0
0754,0.2995,655,0.0
0754,0.2995,656,0.0
0754,0.2995,657,0.0
0754,0.2995,658,0.0
0754,0.2995,659,0.0
0754,0.2995,660,0.0
0754,0.2995,661,0.0
0754,0.2995,662,0.0
0754,0.2995,663,0.0
0754,0.2995,664,0.0
0754,0.2995,665,0.0
0754,0.2995,666,0.0
0754,0.2995,667,0.0
0754,0.2995,668,0.0
0754,0.2995,669,0.0
0754,0.2995,670,0.0
0754,0.2995,671,0.0
0754,0.2995,672,0.0
0754,0.2995,673,0.0
0754,0.2995,674,0.0
0754,0.2995,675,0.0
0754,0.2995,676,0.0
0754,0.2995,677,0.0
0754,0.2995,678,0.0
0754,0.2995,679,0.0
0754,0.2995,680,0.0
0754,0.2995,681,0.0
0754,0.2995,682,0.0
0754,0.2995,683,0.0
0754,0.2995,684,0.0
0754,0.2995,685,0.0
0754,0.2995,686,0.0
0754,0.2995,687,0.0
0754,0.2995,688,0.0
0754,0.2995,689,0.0
0754,0.2995,690,0.0
0754,0.2995,691,0.0
0754,0.2995,692,0.0
0754,0.2995,693,0.0
0754,0.2995,694,0.0
0754,0.2995,695,0.0
0754,0.2995,696,0.0
0754,0.2995,697,0.0
0754,0.2995,698,0.0
0754,0.2995,699,0.0
0754,0.2995,700,0.0
0754,0.2995,701,0.25
0754,0.2995,702,0.0
0754,0.2995,703,0.0
0754,0.2995,704,0.0
0754,0.2995,705,0.0
0754,0.2995,706,0.0
0754,0.2995,707,0.0
0754,0.2995,708,0.0
0754,0.2995,709,0.0
0754,0.2995,710,0.0
0754,0.2995,711,0.0
0754,0.2995,712,0.0
0754,0.2995,713,0.0
0754,0.2995,714,0.0
0754,0.2995,715,0.0
0754,0.2995,716,0.0
0754,0.2995,717,0.0
0754,0.2995,718,0.0
0754,0.2995,719,0.0
0754,0.2995,720,0.0
0754,0.2995,721,0.0
0754,0.2995,722,0.0
0754,0.2995,723,0.0
0754,0.2995,724,0.0
0754,0.2995,725,0.0
0754,0.2995,726,0.0
0754,0.2995,727,0.0
0754,0.2995,728,0.0
0754,0.2995,729,0.0
0754,0.2995,730,0.375
0754,0.2995,731,0.1429
0754,0.2995,732,0.0
0754,0.2995,733,0.0
0754,0.2995,734,0.25
0754,0.2995,735,0.25
0754,0.2995,736,0.0
0754,0.2995,737,0.0
0754,0.2995,738,0.0
0754,0.2995,739,0.0
0754,0.2995,740,0.0
0754,0.2995,741,0.0
0754,0.2995,742,0.0
0754,0.2995,743,0.0
0754,0.2995,744,0.0
0754,0.2995,745,0.0
0754,0.2995,746,0.0
0754,0.2995,747,0.0
0754,0.2995,748,0.0
0754,0.2995,749,0.0
0754,0.2995,750,0.0
0754,0.2995,751,0.0
0754,0.2995,752,0.375
0754,0.2995,753,0.0
0754,0.2995,754,0.0
0754,0.2995,755,0.0
0754,0.2995,756,0.25
0754,0.2995,757,0.0
0754,0.2995,758,0.0
0754,0.2995,759,0.0
0754,0.2995,760,0.0
0754,0.2995,761,0.0
0754,0.2995,762,0.0
0754,0.2995,763,0.0
0754,0.2995,764,0.0
0754,0.2995,765,0.0
0754,0.2995,766,0.0
0754,0.2995,767,0.0
0754,0.2995,768,0.0
0754,0.2995,769,0.0
0754,0.2995,770,0.0
0754,0.2995,771,0.0
0754,0.2995,772,0.0
0754,0.2995,773,0.0
0754,0.2995,774,0.0
0754,0.2995,775,0.0
0754,0.2995,776,0.0
0754,0.2995,777,0.0
0754,0.2995,778,0.0
0754,0.2995,779,0.0
0754,0.2995,780,0.0
0754,0.2995,781,0.0
0754,0.2995,782,0.0
0754,0.2995,783,0.0
0754,0.2995,784,0.0
0754,0.2995,785,0.0
0754,0.2995,786,0.0
0754,0.2995,787,0.0
0754,0.2995,788,0.0
0754,0.2995,789,0.0
0754,0.2995,790,0.0
0754,0.2995,791,0.0
0754,0.2995,792,0.0
0754,0.2995,793,0.0
0754,0.2995,794,0.0
0754,0.2995,795,0.0
0754,0.2995,796,0.0
0754,0.2995,797,0.0
0754,0.2995,798,0.0
0754,0.2995,799,0.0
0754,0.2995,800,0.0
0754,0.2995,801,0.0
0754,0.2995,802,0.0
0754,0.2995,803,0.0
0754,0.2995,804,0.0
0754,0.2995,805,0.0
0754,0.2995,806,0.0
0754,0.2995,807,0.0
0754,0.2995,808,0.0
0754,0.2995,809,0.0
0754,0.2995,810,0.0
0754,0.2995,811,0.0
0754,0.2995,812,0.0
0754,0.2995,813,0.0
0754,0.2995,814,0.0
0754,0.2995,815,0.0
0754,0.2995,816,0.0
0754,0.2995,817,0.0
0754,0.2995,818,0.0
0754,0.2995,819,0.0
0754,0.2995,820,0.0
0754,0.2995,821,0.0
0754,0.2995,822,0.0
0754,0.2995,823,0.0
0754,0.2995,824,0.0
0754,0.2995,825,0.0
0754,0.2995,826,0.0
0754,0.2995,827,0.0
0754,0.2995,828,0.0
0754,0.2995,829,0.0
0754,0.2995,830,0.0
0754,0.2995,831,0.0
0754,0.2995,832,0.0
0754,0.2995,833,0.0
0754,0.2995,834,0.0
0754,0.2995,835,0.0
0754,0.2995,836,0.0
0754,0.2995,837,0.0
0754,0.2995,838,0.0
0754,0.2995,839,0.0
0754,0.2995,840,0.0
0754,0.2995,841,0.0
0754,0.2995,842,0.0
0754,0.2995,843,0.0
0754,0.2995,844,0.0
0754,0.2995,845,0.0
0754,0.2995,846,0.0
0754,0.2995,847,0.0
0754,0.2995,848,0.0
0754,0.2995,849,0.0
0754,0.2995,850,0.0
0754,0.2995,851,0.0
0754,0.2995,852,0.0
0754,0.2995,853,0.0
0754,0.2995,854,0.0
0754,0.2995,855,0.0
0754,0.2995,856,0.0
0754,0.2995,857,0.0
0754,0.2995,858,0.0
0754,0.2995,859,0.0
0754,0.2995,860,0.0
0754,0.2995,861,0.0
0754,0.2995,862,0.0
0754,0.2995,863,0.0
0754,0.2995,864,0.0
0754,0.2995,865,0.0
0754,0.2995,866,0.0
0754,0.2995,867,0.0
0754,0.2995,868,0.0
0754,0.2995,869,0.0
0754,0.2995,870,0.0
0754,0.2995,871,0.0
0754,0.2995,872,0.0
0754,0.2995,873,0.0
0754,0.2995,874,0.0
0754,0.2995,875,0.0
0754,0.2995,876,0.0
0754,0.2995,877,0.0
0754,0.2995,878,0.0
0754,0.2995,879,0.0
0754,0.2995,880,0.0
0754,0.2995,881,0.0
0754,0.2995,882,0.0
0754,0.2995,883,0.0
0754,0.2995,884,0.0
0754,0.2995,885,0.0
0754,0.2995,886,0.0
0754,0.2995,887,0.0
0754,0.2995,888,0.0
0754,0.2995,889,0.0
0754,0.2995,890,0.0
0754,0.2995,891,0.0
0754,0.2995,892,0.0
0754,0.2995,893,0.0
0754,0.2995,894,0.0
0754,0.2995,895,0.0
0754,0.2995,896,0.0
0754,0.2995,897,0.0
0754,0.2995,898,0.0
0754,0.2995,899,0.0
0754,0.2995,900,0.0
0754,0.2995,901,0.0
0754,0.2995,902,0.0
0754,0.2995,903,0.0
0754,0.2995,904,0.0
0754,0.2995,905,0.0
0754,0.2995,906,0.0
0754,0.2995,907,0.0
0754,0.2995,908,0.0
0754,0.2995,909,0.0
0754,0.2995,910,0.0
0754,0.2995,911,0.0
0754,0.2995,912,0.0
0754,0.2995,913,0.0
0754,0.2995,914,0.0
0754,0.2995,915,0.0
0754,0.2995,916,0.0
0754,0.2995,917,0.0
0754,0.2995,918,0.0
0754,0.2995,919,0.0
0754,0.2995,920,0.0
0754,0.2995,921,0.0
0754,0.2995,922,0.0
0754,0.2995,923,0.0
0754,0.2995,924,0.0
0754,0.2995,925,0.0
0754,0.2995,926,0.0
0754,0.2995,927,0.0
0754,0.2995,928,0.0
0754,0.2995,929,0.0
0754,0.2995,930,0.0
0754,0.2995,931,0.0
0754,0.2995,932,0.0
0754,0.2995,933,0.0
0754,0.2995,934,0.0
0754,0.2995,935,0.0
0754,0.2995,936,0.0
0754,0.2995,937,0.0
0754,0.2995,938,0.0
0754,0.2995,939,0.0
0754,0.2995,940,0.0
0754,0.2995,941,0.0
0754,0.2995,942,0.0
0754,0.2995,943,0.0
0754,0.2995,944,0.0
0754,0.2995,945,0.0
0754,0.2995,946,0.0
0754,0.2995,947,0.0
0754,0.2995,948,0.0
0754,0.2995,949,0.0
0754,0.2995,950,0.0
0754,0.2995,951,0.0
0754,0.2995,952,0.0
0754,0.2995,953,0.0
0754,0.2995,954,0.0
0754,0.2995,955,0.0
0754,0.2995,956,0.0
0754,0.2995,957,0.0
0754,0.2995,958,0.0
0754,0.2995,959,0.0
0754,0.2995,960,0.0
0754,0.2995,961,0.0
0754,0.2995,962,0.0
0754,0.2995,963,0.0
0754,0.2995,964,0.0
0754,0.2995,965,0.0
0754,0.2995,966,0.0
0754,0.2995,967,0.0
0754,0.2995,968,0.0
0754,0.2995,969,0.0
0754,0.2995,970,0.0
0754,0.2995,971,0.0
0754,0.2995,972,0.0
0754,0.2995,973,0.0
0754,0.2995,974,0.0
0754,0.2995,975,0.0
0754,0.2995,976,0.0
0754,0.2995,977,0.0
0754,0.2995,978,0.0
0754,0.2995,979,0.0
0754,0.2995,980,0.0
0754,0.2995,981,0.0
0754,0.2995,982,0.0
0754,0.2995,983,0.0
0754,0.2995,984,0.0
0754,0.2995,985,0.0
0754,0.2995,986,0.0
0754,0.2995,987,0.0
0754,0.2995,988,0.0
0754,0.2995,989,0.0
0754,0.2995,990,0.0
0754,0.2995,991,0.0
0754,0.2995,992,0.0
0754,0.2995,993,0.0
0754,0.2995,994,0.0
0754,0.2995,995,0.0
0754,0.2995,996,0.0
0754,0.2995,997,0.0
0754,0.2995,998,0.0
0754,0.2995,999,0.0
0754,0.2995,1000,0.0
0754,0.2995,1001,0.0
0754,0.2995,1002,0.0
0754,0.2995,1003,0.0
0754,0.2995,1004,0.0
0754,0.2995,1005,0.0
0754,0.2995,1006,0.0
0754,0.2995,1007,0.0
0754,0.2995,1008,0.0
0754,0.2995,1009,0.0
0754,0.2995,1010,0.0
0754,0.2995,1011,0.0
0754,0.2995,1012,0.0
0754,0.2995,1013,0.0
0754,0.2995,1014,0.0
0754,0.2995,1015,0.0
0754,0.2995,1016,0.0
0754,0.2995,1017,0.0
0754,0.2995,1018,0.0
0754,0.2995,1019,0.0
0754,0.2995,1020,0.0
0754,0.2995,1021,0.0
0754,0.2995,1022,0.0
0754,0.2995,1023,0.0
0754,0.2995,1024,0.0
0754,0.2995,1025,0.0
0754,0.2995,1026,0.0
0754,0.2995,1027,0.0
0754,0.2995,1028,0.0
0754,0.2995,1029,0.0
0754,0.2995,1030,0.0
0754,0.2995,1031,0.0
0754,0.2995,1032,0.0
0754,0.2995,1033,0.0
0754,0.2995,1034,0.0
0754,0.2995,1035,0.0
0754,0.2995,1036,0.0
0754,0.2995,1037,0.0
0754,0.2995,1038,0.0
0754,0.2995,1039,0.0
0754,0.2995,1040,0.0
0754,0.2995,1041,0.0
0754,0.2995,1042,0.0
0754,0.2995,1043,0.0
0754,0.2995,1044,0.0
0754,0.2995,1045,0.0
0754,0.2995,1046,0.0
0754,0.2995,1047,0.0
0754,0.2995,1048,0.0
0754,0.2995,1049,0.0
0754,0.2995,1050,0.0
0754,0.2995,1051,0.0
0754,0.2995,1052,0.0
0754,0.2995,1053,0.0
0754,0.2995,1054,0.0
0754,0.2995,1055,0.0
0754,0.2995,1056,0.0
